link_id,demand_ab,demand_ba,demand_tot,Preload_AB,Preload_BA,Preload_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
91,0.0,0.0,0.0,0.0,0.0,0.0,1.2100994957412814,1.2100994957412814,1.2100994957412814,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.39167988999492037,0.39167988999492037,0.39167988999492037,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.05915465008481073,0.05915465008481073,0.05915465008481073,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,1.1235678173247088,1.1235678173247088,1.1235678173247088,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.09570829752216252,0.09570829752216252,0.09570829752216252,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.7982357762085057,0.7982357762085057,0.7982357762085057,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.3173776183366711,0.3173776183366711,0.3173776183366711,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.29212266472306214,0.29212266472306214,0.29212266472306214,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.02897395048993826,0.02897395048993826,0.02897395048993826,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.24170823733475338,0.24170823733475338,0.24170823733475338,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.1531900209607232,0.1531900209607232,0.1531900209607232,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
